date,sku,on_hand,cost,reorder_point,category,brand
2024-04-01,RAP-1013K,8,50.28,10,Kleding,Raps
2024-04-01,RAP-1014K,11,114.58,5,Kleding,Raps
2024-04-01,RAP-1015K,47,90.28,12,Kleding,Raps
2024-04-01,RAP-1016K,25,20.35,15,Kleding,Raps
2024-04-01,RAP-1017K,72,101.05,23,Kleding,Raps
2024-04-01,RAP-1018K,43,37.78,6,Kleding,Raps
2024-04-01,RAP-1019K,33,112.9,5,Kleding,Raps
2024-04-01,RAP-1000A,59,43.54,20,Accessoires,Raps
2024-04-01,RAP-1001A,55,100.22,18,Accessoires,Raps
2024-04-01,RAP-1002A,27,69.59,20,Accessoires,Raps
2024-04-01,RAP-1003A,95,118.83,12,Accessoires,Raps
2024-04-01,RAP-1004A,91,52.79,18,Accessoires,Raps
2024-04-01,RAP-1005A,42,117.15,24,Accessoires,Raps
2024-04-01,RAP-1006A,112,35.38,6,Accessoires,Raps
2024-04-01,RAP-1007A,52,40.31,9,Accessoires,Raps
2024-04-01,RAP-1008A,57,23.54,6,Accessoires,Raps
2024-04-01,RAP-1009A,108,79.85,19,Accessoires,Raps
2024-04-01,RAP-1010A,62,110.44,18,Accessoires,Raps
2024-04-01,RAP-1011A,93,62.45,5,Accessoires,Raps
2024-04-01,RAP-1012A,80,50.51,24,Accessoires,Raps
2024-04-01,RAP-1013A,14,29.02,19,Accessoires,Raps
2024-04-01,RAP-1014A,9,114.73,12,Accessoires,Raps
2024-04-01,RAP-1015A,119,32.77,9,Accessoires,Raps
2024-04-01,RAP-1016A,43,113.01,6,Accessoires,Raps
2024-04-01,RAP-1017A,46,98.24,19,Accessoires,Raps
2024-04-01,RAP-1018A,62,33.35,21,Accessoires,Raps
2024-04-01,RAP-1019A,3,95.53,20,Accessoires,Raps
2024-04-01,RAP-1000S,44,59.31,5,Slijpen,Raps
2024-04-01,RAP-1001S,29,100.85,6,Slijpen,Raps
2024-04-01,RAP-1002S,115,80.59,7,Slijpen,Raps
2024-04-01,RAP-1003S,27,90.13,10,Slijpen,Raps
2024-04-01,RAP-1004S,21,50.64,13,Slijpen,Raps
2024-04-01,RAP-1005S,72,79.29,18,Slijpen,Raps
2024-04-01,RAP-1006S,50,56.14,15,Slijpen,Raps
2024-04-01,RAP-1007S,17,117.0,16,Slijpen,Raps
2024-04-01,RAP-1008S,35,32.29,17,Slijpen,Raps
2024-04-01,RAP-1009S,116,91.54,5,Slijpen,Raps
2024-04-01,RAP-1010S,2,28.7,16,Slijpen,Raps
2024-04-01,RAP-1011S,41,92.1,7,Slijpen,Raps
2024-04-01,RAP-1012S,9,95.33,12,Slijpen,Raps
2024-04-01,RAP-1013S,75,52.49,13,Slijpen,Raps
2024-04-01,RAP-1014S,53,66.37,23,Slijpen,Raps
2024-04-01,RAP-1015S,10,50.46,6,Slijpen,Raps
2024-04-01,RAP-1016S,49,29.32,12,Slijpen,Raps
2024-04-01,RAP-1017S,92,84.11,18,Slijpen,Raps
2024-04-01,RAP-1018S,106,27.47,14,Slijpen,Raps
2024-04-01,RAP-1019S,56,118.96,20,Slijpen,Raps
2024-04-01,RAP-1000B,4,58.02,9,Bescherming,Raps
2024-04-01,RAP-1001B,24,61.48,11,Bescherming,Raps
2024-04-01,RAP-1002B,26,30.88,15,Bescherming,Raps
2024-04-01,RAP-1003B,110,32.46,24,Bescherming,Raps
2024-04-01,RAP-1004B,67,118.29,11,Bescherming,Raps
2024-04-01,RAP-1005B,92,58.0,9,Bescherming,Raps
2024-04-01,RAP-1006B,45,40.24,20,Bescherming,Raps
2024-04-01,RAP-1007B,28,111.81,14,Bescherming,Raps
2024-04-01,RAP-1008B,18,29.41,23,Bescherming,Raps
2024-04-01,RAP-1009B,92,25.25,9,Bescherming,Raps
2024-04-01,RAP-1010B,44,73.44,13,Bescherming,Raps
2024-04-01,RAP-1011B,106,101.99,11,Bescherming,Raps
2024-04-01,RAP-1012B,18,61.92,23,Bescherming,Raps
2024-04-01,RAP-1013B,60,52.72,14,Bescherming,Raps
2024-04-01,RAP-1014B,8,80.26,6,Bescherming,Raps
2024-04-01,RAP-1015B,83,71.22,23,Bescherming,Raps
2024-04-01,RAP-1016B,7,85.39,5,Bescherming,Raps
2024-04-01,RAP-1017B,43,40.71,14,Bescherming,Raps
2024-04-01,RAP-1018B,48,75.36,10,Bescherming,Raps
2024-04-01,RAP-1019B,20,103.74,20,Bescherming,Raps
2024-04-01,BON-1000S,59,113.2,9,Schaatsen,Bont
2024-04-01,BON-1001S,99,74.88,13,Schaatsen,Bont
2024-04-01,BON-1002S,53,109.5,5,Schaatsen,Bont
2024-04-01,BON-1003S,53,45.23,21,Schaatsen,Bont
2024-04-01,BON-1004S,5,65.61,13,Schaatsen,Bont
2024-04-01,BON-1005S,101,61.87,17,Schaatsen,Bont
2024-04-01,BON-1006S,58,69.63,21,Schaatsen,Bont
2024-04-01,BON-1007S,32,52.45,15,Schaatsen,Bont
2024-04-01,BON-1008S,3,47.36,8,Schaatsen,Bont
2024-04-01,BON-1009S,37,39.87,13,Schaatsen,Bont
2024-04-01,BON-1010S,3,31.54,10,Schaatsen,Bont
2024-04-01,BON-1011S,84,67.65,7,Schaatsen,Bont
2024-04-01,BON-1012S,118,79.82,7,Schaatsen,Bont
2024-04-01,BON-1013S,70,110.37,11,Schaatsen,Bont
2024-04-01,BON-1014S,109,74.62,18,Schaatsen,Bont
2024-04-01,BON-1015S,72,46.99,13,Schaatsen,Bont
2024-04-01,BON-1016S,108,22.04,18,Schaatsen,Bont
2024-04-01,BON-1017S,28,100.71,14,Schaatsen,Bont
2024-04-01,BON-1018S,11,52.1,9,Schaatsen,Bont
2024-04-01,BON-1019S,51,114.31,8,Schaatsen,Bont
2024-04-01,BON-1000S,108,89.94,18,Schoenen,Bont
2024-04-01,BON-1001S,0,109.73,6,Schoenen,Bont
2024-04-01,BON-1002S,6,87.87,14,Schoenen,Bont
2024-04-01,BON-1003S,15,107.48,12,Schoenen,Bont
2024-04-01,BON-1004S,36,32.6,10,Schoenen,Bont
2024-04-01,BON-1005S,80,29.06,6,Schoenen,Bont
2024-04-01,BON-1006S,49,104.67,14,Schoenen,Bont
2024-04-01,BON-1007S,66,47.82,20,Schoenen,Bont
2024-04-01,BON-1008S,90,49.41,10,Schoenen,Bont
2024-04-01,BON-1009S,116,56.8,20,Schoenen,Bont
2024-04-01,BON-1010S,64,68.46,12,Schoenen,Bont
2024-04-01,BON-1011S,46,19.27,21,Schoenen,Bont
2024-04-01,BON-1012S,75,34.54,20,Schoenen,Bont
2024-04-01,BON-1013S,110,65.25,18,Schoenen,Bont
2024-04-01,BON-1014S,80,60.96,19,Schoenen,Bont
2024-04-01,BON-1015S,95,72.58,20,Schoenen,Bont
2024-04-01,BON-1016S,36,78.72,11,Schoenen,Bont
2024-04-01,BON-1017S,60,57.78,10,Schoenen,Bont
2024-04-01,BON-1018S,34,57.78,6,Schoenen,Bont
2024-04-01,BON-1019S,101,36.49,13,Schoenen,Bont
2024-04-01,BON-1000K,77,84.01,8,Kleding,Bont
2024-04-01,BON-1001K,0,57.36,7,Kleding,Bont
2024-04-01,BON-1002K,118,92.73,24,Kleding,Bont
2024-04-01,BON-1003K,64,43.49,9,Kleding,Bont
2024-04-01,BON-1004K,108,119.84,12,Kleding,Bont
2024-04-01,BON-1005K,19,30.47,6,Kleding,Bont
2024-04-01,BON-1006K,85,87.33,10,Kleding,Bont
2024-04-01,BON-1007K,97,88.34,13,Kleding,Bont
2024-04-01,BON-1008K,56,31.89,5,Kleding,Bont
2024-04-01,BON-1009K,19,105.54,17,Kleding,Bont
2024-04-01,BON-1010K,26,95.04,8,Kleding,Bont
2024-04-01,BON-1011K,116,114.83,14,Kleding,Bont
2024-04-01,BON-1012K,3,15.96,7,Kleding,Bont
2024-04-01,BON-1013K,98,54.24,9,Kleding,Bont
2024-04-01,BON-1014K,89,68.15,21,Kleding,Bont
2024-04-01,BON-1015K,3,113.31,6,Kleding,Bont
2024-04-01,BON-1016K,116,36.61,16,Kleding,Bont
2024-04-01,BON-1017K,119,48.5,17,Kleding,Bont
2024-04-01,BON-1018K,3,45.24,9,Kleding,Bont
2024-04-01,BON-1019K,61,41.93,16,Kleding,Bont
2024-04-01,BON-1000A,62,45.57,17,Accessoires,Bont
2024-04-01,BON-1001A,1,114.29,5,Accessoires,Bont
2024-04-01,BON-1002A,31,116.23,9,Accessoires,Bont
2024-04-01,BON-1003A,61,102.96,9,Accessoires,Bont
2024-04-01,BON-1004A,54,94.34,10,Accessoires,Bont
2024-04-01,BON-1005A,91,62.56,9,Accessoires,Bont
2024-04-01,BON-1006A,17,57.7,22,Accessoires,Bont
2024-04-01,BON-1007A,25,53.68,14,Accessoires,Bont
2024-04-01,BON-1008A,81,67.59,18,Accessoires,Bont
2024-04-01,BON-1009A,34,66.36,9,Accessoires,Bont
2024-04-01,BON-1010A,59,27.06,18,Accessoires,Bont
2024-04-01,BON-1011A,68,36.98,21,Accessoires,Bont
2024-04-01,BON-1012A,99,68.2,23,Accessoires,Bont
2024-04-01,BON-1013A,101,88.58,9,Accessoires,Bont
2024-04-01,BON-1014A,72,66.25,16,Accessoires,Bont
2024-04-01,BON-1015A,51,42.23,23,Accessoires,Bont
2024-04-01,BON-1016A,101,97.11,19,Accessoires,Bont
2024-04-01,BON-1017A,58,93.41,13,Accessoires,Bont
2024-04-01,BON-1018A,59,67.98,24,Accessoires,Bont
2024-04-01,BON-1019A,102,25.13,7,Accessoires,Bont
2024-04-01,BON-1000S,118,53.87,19,Slijpen,Bont
2024-04-01,BON-1001S,10,63.9,10,Slijpen,Bont
2024-04-01,BON-1002S,110,106.14,10,Slijpen,Bont
2024-04-01,BON-1003S,47,29.58,20,Slijpen,Bont
2024-04-01,BON-1004S,99,97.92,11,Slijpen,Bont
2024-04-01,BON-1005S,8,116.42,15,Slijpen,Bont
2024-04-01,BON-1006S,114,113.18,13,Slijpen,Bont
2024-04-01,BON-1007S,23,61.73,15,Slijpen,Bont
2024-04-01,BON-1008S,66,59.35,19,Slijpen,Bont
2024-04-01,BON-1009S,107,38.18,11,Slijpen,Bont
2024-04-01,BON-1010S,21,101.27,14,Slijpen,Bont
2024-04-01,BON-1011S,102,114.38,21,Slijpen,Bont
2024-04-01,BON-1012S,57,97.96,19,Slijpen,Bont
2024-04-01,BON-1013S,82,42.23,20,Slijpen,Bont
2024-04-01,BON-1014S,97,113.31,9,Slijpen,Bont
2024-04-01,BON-1015S,93,99.08,21,Slijpen,Bont
2024-04-01,BON-1016S,87,78.16,5,Slijpen,Bont
2024-04-01,BON-1017S,109,66.91,10,Slijpen,Bont
2024-04-01,BON-1018S,75,67.37,7,Slijpen,Bont
2024-04-01,BON-1019S,118,69.14,6,Slijpen,Bont
2024-04-01,BON-1000B,57,83.9,16,Bescherming,Bont
2024-04-01,BON-1001B,20,20.34,15,Bescherming,Bont
2024-04-01,BON-1002B,64,69.54,11,Bescherming,Bont
2024-04-01,BON-1003B,105,95.68,24,Bescherming,Bont
2024-04-01,BON-1004B,63,69.44,16,Bescherming,Bont
2024-04-01,BON-1005B,84,100.87,18,Bescherming,Bont
2024-04-01,BON-1006B,57,31.99,7,Bescherming,Bont
2024-04-01,BON-1007B,116,92.83,23,Bescherming,Bont
2024-04-01,BON-1008B,48,115.89,9,Bescherming,Bont
2024-04-01,BON-1009B,116,116.33,8,Bescherming,Bont
2024-04-01,BON-1010B,11,43.96,24,Bescherming,Bont
2024-04-01,BON-1011B,10,112.5,14,Bescherming,Bont
2024-04-01,BON-1012B,89,97.4,24,Bescherming,Bont
2024-04-01,BON-1013B,6,62.9,24,Bescherming,Bont
2024-04-01,BON-1014B,33,116.75,17,Bescherming,Bont
2024-04-01,BON-1015B,19,27.72,17,Bescherming,Bont
2024-04-01,BON-1016B,83,66.94,20,Bescherming,Bont
2024-04-01,BON-1017B,78,66.08,5,Bescherming,Bont
2024-04-01,BON-1018B,81,66.45,11,Bescherming,Bont
2024-04-01,BON-1019B,14,69.8,13,Bescherming,Bont
2024-04-01,NIJ-1000S,46,114.04,5,Schaatsen,Nijdam
2024-04-01,NIJ-1001S,56,66.26,16,Schaatsen,Nijdam
2024-04-01,NIJ-1002S,103,67.24,24,Schaatsen,Nijdam
2024-04-01,NIJ-1003S,85,91.63,12,Schaatsen,Nijdam
2024-04-01,NIJ-1004S,29,30.07,16,Schaatsen,Nijdam
2024-04-01,NIJ-1005S,115,108.16,19,Schaatsen,Nijdam
2024-04-01,NIJ-1006S,69,34.66,12,Schaatsen,Nijdam
2024-04-01,NIJ-1007S,9,27.06,20,Schaatsen,Nijdam
2024-04-01,NIJ-1008S,6,119.59,24,Schaatsen,Nijdam
2024-04-01,NIJ-1009S,70,36.8,7,Schaatsen,Nijdam
2024-04-01,NIJ-1010S,105,60.03,16,Schaatsen,Nijdam
2024-04-01,NIJ-1011S,119,53.64,9,Schaatsen,Nijdam
2024-04-01,NIJ-1012S,73,20.91,11,Schaatsen,Nijdam
2024-04-01,NIJ-1013S,96,62.17,17,Schaatsen,Nijdam
2024-04-01,NIJ-1014S,82,35.93,19,Schaatsen,Nijdam
2024-04-01,NIJ-1015S,41,96.71,24,Schaatsen,Nijdam
2024-04-01,NIJ-1016S,97,78.32,23,Schaatsen,Nijdam
2024-04-01,NIJ-1017S,36,91.81,18,Schaatsen,Nijdam
2024-04-01,NIJ-1018S,15,30.06,21,Schaatsen,Nijdam
2024-04-01,NIJ-1019S,26,87.19,6,Schaatsen,Nijdam
2024-04-01,NIJ-1000S,58,56.87,6,Schoenen,Nijdam
2024-04-01,NIJ-1001S,87,82.43,23,Schoenen,Nijdam
2024-04-01,NIJ-1002S,99,20.55,6,Schoenen,Nijdam
2024-04-01,NIJ-1003S,68,45.7,16,Schoenen,Nijdam
2024-04-01,NIJ-1004S,53,115.99,11,Schoenen,Nijdam
2024-04-01,NIJ-1005S,119,34.53,15,Schoenen,Nijdam
2024-04-01,NIJ-1006S,103,92.06,24,Schoenen,Nijdam
2024-04-01,NIJ-1007S,26,109.19,19,Schoenen,Nijdam
2024-04-01,NIJ-1008S,67,62.89,13,Schoenen,Nijdam
2024-04-01,NIJ-1009S,8,30.99,13,Schoenen,Nijdam
2024-04-01,NIJ-1010S,32,89.16,22,Schoenen,Nijdam
2024-04-01,NIJ-1011S,76,110.08,21,Schoenen,Nijdam
2024-04-01,NIJ-1012S,44,33.49,15,Schoenen,Nijdam
2024-04-01,NIJ-1013S,61,103.74,23,Schoenen,Nijdam
2024-04-01,NIJ-1014S,13,89.65,12,Schoenen,Nijdam
2024-04-01,NIJ-1015S,12,58.4,11,Schoenen,Nijdam
2024-04-01,NIJ-1016S,23,51.92,11,Schoenen,Nijdam
2024-04-01,NIJ-1017S,31,71.89,10,Schoenen,Nijdam
2024-04-01,NIJ-1018S,51,15.52,15,Schoenen,Nijdam
2024-04-01,NIJ-1019S,36,54.26,17,Schoenen,Nijdam
2024-04-01,NIJ-1000K,76,24.07,24,Kleding,Nijdam
2024-04-01,NIJ-1001K,22,58.32,22,Kleding,Nijdam
2024-04-01,NIJ-1002K,78,42.79,12,Kleding,Nijdam
2024-04-01,NIJ-1003K,2,70.49,5,Kleding,Nijdam
2024-04-01,NIJ-1004K,57,81.32,24,Kleding,Nijdam
2024-04-01,NIJ-1005K,96,103.37,18,Kleding,Nijdam
2024-04-01,NIJ-1006K,25,109.33,9,Kleding,Nijdam
2024-04-01,NIJ-1007K,47,40.46,13,Kleding,Nijdam
2024-04-01,NIJ-1008K,119,78.08,5,Kleding,Nijdam
2024-04-01,NIJ-1009K,44,57.57,12,Kleding,Nijdam
2024-04-01,NIJ-1010K,36,40.6,5,Kleding,Nijdam
2024-04-01,NIJ-1011K,16,47.54,5,Kleding,Nijdam
2024-04-01,NIJ-1012K,103,39.37,9,Kleding,Nijdam
2024-04-01,NIJ-1013K,75,103.34,22,Kleding,Nijdam
2024-04-01,NIJ-1014K,30,79.16,17,Kleding,Nijdam
2024-04-01,NIJ-1015K,61,43.09,6,Kleding,Nijdam
2024-04-01,NIJ-1016K,102,106.78,16,Kleding,Nijdam
2024-04-01,NIJ-1017K,104,113.09,17,Kleding,Nijdam
2024-04-01,NIJ-1018K,3,70.82,23,Kleding,Nijdam
2024-04-01,NIJ-1019K,13,85.25,7,Kleding,Nijdam
2024-04-01,NIJ-1000A,29,94.03,18,Accessoires,Nijdam
2024-04-01,NIJ-1001A,62,18.56,12,Accessoires,Nijdam
2024-04-01,NIJ-1002A,86,19.44,7,Accessoires,Nijdam
2024-04-01,NIJ-1003A,63,32.24,8,Accessoires,Nijdam
2024-04-01,NIJ-1004A,102,71.57,17,Accessoires,Nijdam
2024-04-01,NIJ-1005A,96,32.38,12,Accessoires,Nijdam
2024-04-01,NIJ-1006A,71,55.26,17,Accessoires,Nijdam
2024-04-01,NIJ-1007A,8,34.9,16,Accessoires,Nijdam
2024-04-01,NIJ-1008A,39,18.09,10,Accessoires,Nijdam
2024-04-01,NIJ-1009A,57,22.72,7,Accessoires,Nijdam
2024-04-01,NIJ-1010A,109,29.54,15,Accessoires,Nijdam
2024-04-01,NIJ-1011A,101,51.24,24,Accessoires,Nijdam
2024-04-01,NIJ-1012A,51,101.77,24,Accessoires,Nijdam
2024-04-01,NIJ-1013A,104,62.39,16,Accessoires,Nijdam
2024-04-01,NIJ-1014A,93,73.94,6,Accessoires,Nijdam
2024-04-01,NIJ-1015A,105,21.46,18,Accessoires,Nijdam
2024-04-01,NIJ-1016A,70,70.36,10,Accessoires,Nijdam
2024-04-01,NIJ-1017A,101,107.48,21,Accessoires,Nijdam
2024-04-01,NIJ-1018A,44,63.16,16,Accessoires,Nijdam
2024-04-01,NIJ-1019A,104,93.64,13,Accessoires,Nijdam
2024-04-01,NIJ-1000S,92,66.04,20,Slijpen,Nijdam
2024-04-01,NIJ-1001S,67,23.04,16,Slijpen,Nijdam
2024-04-01,NIJ-1002S,107,82.51,5,Slijpen,Nijdam
2024-04-01,NIJ-1003S,15,89.99,17,Slijpen,Nijdam
2024-04-01,NIJ-1004S,80,101.33,8,Slijpen,Nijdam
2024-04-01,NIJ-1005S,73,64.79,12,Slijpen,Nijdam
2024-04-01,NIJ-1006S,79,69.3,18,Slijpen,Nijdam
2024-04-01,NIJ-1007S,90,20.26,11,Slijpen,Nijdam
2024-04-01,NIJ-1008S,8,25.35,14,Slijpen,Nijdam
2024-04-01,NIJ-1009S,48,115.9,10,Slijpen,Nijdam
2024-04-01,NIJ-1010S,111,32.83,13,Slijpen,Nijdam
2024-04-01,NIJ-1011S,43,60.5,20,Slijpen,Nijdam
2024-04-01,NIJ-1012S,53,87.93,21,Slijpen,Nijdam
2024-04-01,NIJ-1013S,38,98.71,22,Slijpen,Nijdam
2024-04-01,NIJ-1014S,69,91.53,20,Slijpen,Nijdam
2024-04-01,NIJ-1015S,51,43.16,12,Slijpen,Nijdam
2024-04-01,NIJ-1016S,26,90.73,19,Slijpen,Nijdam
2024-04-01,NIJ-1017S,112,37.5,15,Slijpen,Nijdam
2024-04-01,NIJ-1018S,82,97.04,6,Slijpen,Nijdam
2024-04-01,NIJ-1019S,111,106.06,16,Slijpen,Nijdam
2024-04-01,NIJ-1000B,36,21.7,9,Bescherming,Nijdam
2024-04-01,NIJ-1001B,99,78.03,11,Bescherming,Nijdam
2024-04-01,NIJ-1002B,75,24.58,24,Bescherming,Nijdam
2024-04-01,NIJ-1003B,70,16.95,23,Bescherming,Nijdam
2024-04-01,NIJ-1004B,99,79.98,15,Bescherming,Nijdam
2024-04-01,NIJ-1005B,17,119.1,20,Bescherming,Nijdam
2024-04-01,NIJ-1006B,8,61.23,23,Bescherming,Nijdam
2024-04-01,NIJ-1007B,101,71.49,16,Bescherming,Nijdam
2024-04-01,NIJ-1008B,96,26.82,17,Bescherming,Nijdam
2024-04-01,NIJ-1009B,19,21.83,20,Bescherming,Nijdam
2024-04-01,NIJ-1010B,18,92.59,13,Bescherming,Nijdam
2024-04-01,NIJ-1011B,29,95.51,18,Bescherming,Nijdam
2024-04-01,NIJ-1012B,100,19.0,11,Bescherming,Nijdam
2024-04-01,NIJ-1013B,36,99.82,9,Bescherming,Nijdam
2024-04-01,NIJ-1014B,49,30.34,13,Bescherming,Nijdam
2024-04-01,NIJ-1015B,40,55.94,6,Bescherming,Nijdam
2024-04-01,NIJ-1016B,104,97.17,11,Bescherming,Nijdam
2024-04-01,NIJ-1017B,85,27.34,21,Bescherming,Nijdam
2024-04-01,NIJ-1018B,21,54.21,7,Bescherming,Nijdam
2024-04-01,NIJ-1019B,110,102.62,16,Bescherming,Nijdam
2024-04-01,ZAN-1000S,40,111.47,15,Schaatsen,Zandstra
2024-04-01,ZAN-1001S,117,30.46,6,Schaatsen,Zandstra
2024-04-01,ZAN-1002S,109,84.31,19,Schaatsen,Zandstra
2024-04-01,ZAN-1003S,95,108.23,8,Schaatsen,Zandstra
2024-04-01,ZAN-1004S,18,95.57,14,Schaatsen,Zandstra
2024-04-01,ZAN-1005S,53,24.57,10,Schaatsen,Zandstra
2024-04-01,ZAN-1006S,63,114.96,12,Schaatsen,Zandstra
2024-04-01,ZAN-1007S,116,64.57,22,Schaatsen,Zandstra
2024-04-01,ZAN-1008S,84,86.02,22,Schaatsen,Zandstra
2024-04-01,ZAN-1009S,37,42.43,24,Schaatsen,Zandstra
2024-04-01,ZAN-1010S,89,18.68,16,Schaatsen,Zandstra
2024-04-01,ZAN-1011S,17,17.14,23,Schaatsen,Zandstra
2024-04-01,ZAN-1012S,27,117.77,10,Schaatsen,Zandstra
2024-04-01,ZAN-1013S,94,41.0,24,Schaatsen,Zandstra
2024-04-01,ZAN-1014S,75,57.57,9,Schaatsen,Zandstra
2024-04-01,ZAN-1015S,112,68.42,6,Schaatsen,Zandstra
2024-04-01,ZAN-1016S,2,91.73,22,Schaatsen,Zandstra
2024-04-01,ZAN-1017S,15,59.52,16,Schaatsen,Zandstra
2024-04-01,ZAN-1018S,90,119.87,16,Schaatsen,Zandstra
2024-04-01,ZAN-1019S,106,77.66,18,Schaatsen,Zandstra
2024-04-01,ZAN-1000S,28,52.99,6,Schoenen,Zandstra
2024-04-01,ZAN-1001S,76,112.83,7,Schoenen,Zandstra
2024-04-01,ZAN-1002S,6,28.86,23,Schoenen,Zandstra
2024-04-01,ZAN-1003S,114,80.43,20,Schoenen,Zandstra
2024-04-01,ZAN-1004S,102,53.05,21,Schoenen,Zandstra
2024-04-01,ZAN-1005S,116,18.81,6,Schoenen,Zandstra
2024-04-01,ZAN-1006S,66,52.04,13,Schoenen,Zandstra
2024-04-01,ZAN-1007S,116,94.94,20,Schoenen,Zandstra
2024-04-01,ZAN-1008S,61,68.29,24,Schoenen,Zandstra
2024-04-01,ZAN-1009S,64,17.62,17,Schoenen,Zandstra
2024-04-01,ZAN-1010S,9,40.97,10,Schoenen,Zandstra
2024-04-01,ZAN-1011S,116,27.63,5,Schoenen,Zandstra
2024-04-01,ZAN-1012S,9,20.78,11,Schoenen,Zandstra
2024-04-01,ZAN-1013S,41,107.36,24,Schoenen,Zandstra
2024-04-01,ZAN-1014S,14,47.69,5,Schoenen,Zandstra
2024-04-01,ZAN-1015S,62,52.28,15,Schoenen,Zandstra
2024-04-01,ZAN-1016S,14,39.61,19,Schoenen,Zandstra
2024-04-01,ZAN-1017S,104,110.9,20,Schoenen,Zandstra
2024-04-01,ZAN-1018S,71,30.01,8,Schoenen,Zandstra
2024-04-01,ZAN-1019S,28,34.76,14,Schoenen,Zandstra
2024-04-01,ZAN-1000K,106,37.78,13,Kleding,Zandstra
2024-04-01,ZAN-1001K,75,85.81,14,Kleding,Zandstra
2024-04-01,ZAN-1002K,106,60.76,22,Kleding,Zandstra
2024-04-01,ZAN-1003K,59,85.72,21,Kleding,Zandstra
2024-04-01,ZAN-1004K,39,86.64,8,Kleding,Zandstra
2024-04-01,ZAN-1005K,45,26.54,13,Kleding,Zandstra
2024-04-01,ZAN-1006K,71,15.92,23,Kleding,Zandstra
2024-04-01,ZAN-1007K,101,19.64,23,Kleding,Zandstra
2024-04-01,ZAN-1008K,29,75.89,12,Kleding,Zandstra
2024-04-01,ZAN-1009K,104,94.11,9,Kleding,Zandstra
2024-04-01,ZAN-1010K,84,95.76,19,Kleding,Zandstra
2024-04-01,ZAN-1011K,37,15.26,7,Kleding,Zandstra
2024-04-01,ZAN-1012K,29,75.13,12,Kleding,Zandstra
2024-04-01,ZAN-1013K,115,58.37,12,Kleding,Zandstra
2024-04-01,ZAN-1014K,12,97.86,19,Kleding,Zandstra
2024-04-01,ZAN-1015K,92,46.35,8,Kleding,Zandstra
2024-04-01,ZAN-1016K,46,45.69,24,Kleding,Zandstra
2024-04-01,ZAN-1017K,0,54.33,14,Kleding,Zandstra
2024-04-01,ZAN-1018K,113,20.53,10,Kleding,Zandstra
2024-04-01,ZAN-1019K,13,23.38,16,Kleding,Zandstra
2024-04-01,ZAN-1000A,70,82.4,15,Accessoires,Zandstra
2024-04-01,ZAN-1001A,68,94.61,11,Accessoires,Zandstra
2024-04-01,ZAN-1002A,20,30.77,15,Accessoires,Zandstra
2024-04-01,ZAN-1003A,14,51.91,13,Accessoires,Zandstra
2024-04-01,ZAN-1004A,55,24.73,20,Accessoires,Zandstra
2024-04-01,ZAN-1005A,90,74.32,11,Accessoires,Zandstra
2024-04-01,ZAN-1006A,12,59.86,14,Accessoires,Zandstra
2024-04-01,ZAN-1007A,98,84.84,5,Accessoires,Zandstra
2024-04-01,ZAN-1008A,80,31.39,21,Accessoires,Zandstra
2024-04-01,ZAN-1009A,35,96.6,8,Accessoires,Zandstra
2024-04-01,ZAN-1010A,69,47.41,12,Accessoires,Zandstra
2024-04-01,ZAN-1011A,48,115.15,19,Accessoires,Zandstra
2024-04-01,ZAN-1012A,24,57.53,14,Accessoires,Zandstra
2024-04-01,ZAN-1013A,39,71.37,20,Accessoires,Zandstra
2024-04-01,ZAN-1014A,30,114.69,16,Accessoires,Zandstra
2024-04-01,ZAN-1015A,5,80.72,18,Accessoires,Zandstra
2024-04-01,ZAN-1016A,98,110.21,6,Accessoires,Zandstra
2024-04-01,ZAN-1017A,97,18.95,6,Accessoires,Zandstra
2024-04-01,ZAN-1018A,60,46.96,21,Accessoires,Zandstra
2024-04-01,ZAN-1019A,29,119.16,6,Accessoires,Zandstra
2024-04-01,ZAN-1000S,68,103.03,22,Slijpen,Zandstra
2024-04-01,ZAN-1001S,47,55.79,14,Slijpen,Zandstra
2024-04-01,ZAN-1002S,36,57.14,21,Slijpen,Zandstra
2024-04-01,ZAN-1003S,96,30.86,5,Slijpen,Zandstra
2024-04-01,ZAN-1004S,39,25.88,17,Slijpen,Zandstra
2024-04-01,ZAN-1005S,86,76.38,24,Slijpen,Zandstra
2024-04-01,ZAN-1006S,119,31.17,12,Slijpen,Zandstra
2024-04-01,ZAN-1007S,11,103.31,7,Slijpen,Zandstra
2024-04-01,ZAN-1008S,112,55.02,11,Slijpen,Zandstra
2024-04-01,ZAN-1009S,18,102.77,20,Slijpen,Zandstra
2024-04-01,ZAN-1010S,43,96.08,21,Slijpen,Zandstra
2024-04-01,ZAN-1011S,51,49.02,23,Slijpen,Zandstra
2024-04-01,ZAN-1012S,46,96.55,5,Slijpen,Zandstra
2024-04-01,ZAN-1013S,98,68.81,11,Slijpen,Zandstra
2024-04-01,ZAN-1014S,104,15.83,6,Slijpen,Zandstra
2024-04-01,ZAN-1015S,11,26.32,16,Slijpen,Zandstra
2024-04-01,ZAN-1016S,70,70.67,22,Slijpen,Zandstra
2024-04-01,ZAN-1017S,49,100.08,16,Slijpen,Zandstra
2024-04-01,ZAN-1018S,102,58.14,21,Slijpen,Zandstra
2024-04-01,ZAN-1019S,109,78.94,21,Slijpen,Zandstra
