date,employee_id,role,hours,hourly_wage
2025-09-01,E4,admin,2.71,20.0
2025-09-02,E1,sales,6.22,18.5
2025-09-02,E2,sales,4.45,17.5
2025-09-02,E3,warehouse,5.81,16.0
2025-09-02,E4,admin,3.99,20.0
2025-09-03,E1,sales,6.37,18.5
2025-09-03,E2,sales,7.31,17.5
2025-09-03,E3,warehouse,5.02,16.0
2025-09-03,E4,admin,3.6,20.0
2025-09-04,E1,sales,7.36,18.5
2025-09-04,E2,sales,4.94,17.5
2025-09-04,E3,warehouse,6.74,16.0
2025-09-04,E4,admin,3.28,20.0
2025-09-05,E1,sales,5.93,18.5
2025-09-05,E2,sales,5.66,17.5
2025-09-05,E3,warehouse,6.12,16.0
2025-09-05,E4,admin,3.28,20.0
2025-09-06,E1,sales,6.36,18.5
2025-09-06,E2,sales,5.6,17.5
2025-09-06,E3,warehouse,6.67,16.0
2025-09-06,E4,admin,5.22,20.0
2025-09-07,E1,sales,5.32,18.5
2025-09-07,E2,sales,4.09,17.5
2025-09-07,E3,warehouse,5.84,16.0
2025-09-07,E4,admin,5.25,20.0
2025-09-08,E1,sales,5.8,18.5
2025-09-08,E2,sales,5.88,17.5
2025-09-08,E3,warehouse,6.54,16.0
2025-09-08,E4,admin,5.52,20.0
2025-09-09,E1,sales,6.05,18.5
2025-09-09,E2,sales,6.97,17.5
2025-09-09,E3,warehouse,6.77,16.0
2025-09-09,E4,admin,3.26,20.0
2025-09-10,E1,sales,6.03,18.5
2025-09-10,E2,sales,7.02,17.5
2025-09-10,E3,warehouse,5.51,16.0
2025-09-10,E4,admin,3.61,20.0
2025-09-11,E1,sales,7.33,18.5
2025-09-11,E2,sales,8.29,17.5
2025-09-11,E3,warehouse,4.46,16.0
2025-09-11,E4,admin,4.61,20.0
2025-09-12,E1,sales,8.11,18.5
2025-09-12,E2,sales,4.79,17.5
2025-09-12,E3,warehouse,7.68,16.0
2025-09-12,E4,admin,3.82,20.0
2025-09-13,E1,sales,5.54,18.5
2025-09-13,E2,sales,4.21,17.5
2025-09-13,E3,warehouse,6.88,16.0
2025-09-13,E4,admin,3.62,20.0
2025-09-14,E1,sales,5.72,18.5
2025-09-14,E2,sales,6.49,17.5
2025-09-14,E3,warehouse,5.66,16.0
2025-09-14,E4,admin,4.04,20.0
2025-09-15,E1,sales,5.22,18.5
2025-09-15,E2,sales,6.48,17.5
2025-09-15,E3,warehouse,6.02,16.0
2025-09-15,E4,admin,5.47,20.0
2025-09-16,E1,sales,5.39,18.5
2025-09-16,E2,sales,5.69,17.5
2025-09-16,E3,warehouse,6.15,16.0
2025-09-16,E4,admin,3.91,20.0
2025-09-17,E1,sales,7.04,18.5
2025-09-17,E2,sales,6.45,17.5
2025-09-17,E3,warehouse,5.72,16.0
2025-09-17,E4,admin,5.22,20.0
2025-09-18,E1,sales,6.79,18.5
2025-09-18,E2,sales,5.55,17.5
2025-09-18,E3,warehouse,6.07,16.0
2025-09-18,E4,admin,2.66,20.0
2025-09-19,E1,sales,5.96,18.5
2025-09-19,E2,sales,7.7,17.5
2025-09-19,E3,warehouse,7.02,16.0
2025-09-19,E4,admin,3.75,20.0
2025-09-20,E1,sales,6.42,18.5
2025-09-20,E2,sales,4.47,17.5
2025-09-20,E3,warehouse,5.83,16.0
2025-09-20,E4,admin,3.07,20.0
2025-09-21,E1,sales,5.46,18.5
2025-09-21,E2,sales,3.29,17.5
2025-09-21,E3,warehouse,6.64,16.0
2025-09-21,E4,admin,2.0,20.0
2025-09-22,E1,sales,6.53,18.5
2025-09-22,E2,sales,5.71,17.5
2025-09-22,E3,warehouse,5.82,16.0
2025-09-22,E4,admin,3.62,20.0
2025-09-23,E1,sales,6.22,18.5
2025-09-23,E2,sales,5.09,17.5
2025-09-23,E3,warehouse,5.54,16.0
2025-09-23,E4,admin,4.32,20.0
2025-09-24,E1,sales,4.08,18.5
2025-09-24,E2,sales,6.29,17.5
2025-09-24,E3,warehouse,6.23,16.0
2025-09-24,E4,admin,3.33,20.0
2025-09-25,E1,sales,8.36,18.5
2025-09-25,E2,sales,6.96,17.5
2025-09-25,E3,warehouse,4.55,16.0
2025-09-25,E4,admin,4.55,20.0
2025-09-26,E1,sales,5.08,18.5
2025-09-26,E2,sales,6.2,17.5
2025-09-26,E3,warehouse,7.38,16.0
2025-09-26,E4,admin,5.89,20.0
2025-09-27,E1,sales,5.87,18.5
2025-09-27,E2,sales,6.11,17.5
2025-09-27,E3,warehouse,6.07,16.0
2025-09-27,E4,admin,4.18,20.0
2025-09-28,E1,sales,6.93,18.5
2025-09-28,E2,sales,6.67,17.5
2025-09-28,E3,warehouse,6.42,16.0
2025-09-28,E4,admin,4.27,20.0
2025-09-29,E1,sales,5.09,18.5
2025-09-29,E2,sales,4.17,17.5
2025-09-29,E3,warehouse,5.32,16.0
2025-09-29,E4,admin,3.26,20.0
2025-09-30,E1,sales,6.18,18.5
2025-09-30,E2,sales,6.39,17.5
2025-09-30,E3,warehouse,4.71,16.0
2025-09-30,E4,admin,4.09,20.0
